accuracy,loss,val_accuracy,val_loss,epoch,iteration,fold
0.5397916436195374,6.44497013092041,0.3908333480358124,5.334008693695068,1,1,1
0.6820833086967468,3.0466949939727783,0.5708333253860474,2.6349847316741943,2,1,1
0.7212499976158142,1.8501908779144287,0.6683333516120911,1.6894950866699219,3,1,1
0.7639583349227905,1.2180863618850708,0.7991666793823242,0.9918497800827026,4,1,1
0.7747916579246521,0.9349623322486877,0.7925000190734863,0.7815095782279968,5,1,1
0.7860416769981384,0.780981183052063,0.5841666460037231,1.75115168094635,6,1,1
0.7993749976158142,0.6692948341369629,0.7716666460037231,0.7335479855537415,7,1,1
0.8083333373069763,0.6281920075416565,0.7599999904632568,0.9276972413063049,8,1,1
0.8291666507720947,0.5704728364944458,0.8341666460037231,0.5306711196899414,9,1,1
0.8427083492279053,0.5187702178955078,0.8008333444595337,0.5955701470375061,10,1,1
0.84375,0.49227896332740784,0.8558333516120911,0.4423297941684723,11,1,1
0.8493750095367432,0.4805910289287567,0.9141666889190674,0.30286136269569397,12,1,1
0.8616666793823242,0.4509653151035309,0.5983333587646484,1.7585954666137695,13,1,1
0.8679166436195374,0.41584259271621704,0.8358333110809326,0.5333501696586609,14,1,1
0.8770833611488342,0.40802106261253357,0.8866666555404663,0.37843409180641174,15,1,1
0.8727083206176758,0.4070880115032196,0.878333330154419,0.4330552816390991,16,1,1
0.8860416412353516,0.3762332499027252,0.8758333325386047,0.3964075744152069,17,1,1
0.8918750286102295,0.3493514060974121,0.8125,0.5596731901168823,18,1,1
0.8970833420753479,0.330509215593338,0.8133333325386047,0.6165441870689392,19,1,1
0.9047916531562805,0.3279884457588196,0.8616666793823242,0.48916083574295044,20,1,1
0.5054166913032532,7.019814491271973,0.43166667222976685,4.863426208496094,1,1,2
0.6614583134651184,3.4327409267425537,0.6641666889190674,2.7127950191497803,2,1,2
0.7247916460037231,2.0530378818511963,0.7024999856948853,1.7089972496032715,3,1,2
0.7752083539962769,1.318631887435913,0.7908333539962769,1.0832511186599731,4,1,2
0.7820833325386047,0.9765605926513672,0.7258333563804626,1.0840330123901367,5,1,2
0.79666668176651,0.814024806022644,0.8008333444595337,0.7110543251037598,6,1,2
0.8220833539962769,0.6396777629852295,0.5716666579246521,1.6474684476852417,7,1,2
0.8306249976158142,0.5758200287818909,0.8083333373069763,0.674024224281311,8,1,2
0.828125,0.5755637884140015,0.8450000286102295,0.476533979177475,9,1,2
0.8514583110809326,0.5139773488044739,0.8166666626930237,0.6059269905090332,10,1,2
0.8654166460037231,0.45271241664886475,0.7608333230018616,0.7637563943862915,11,1,2
0.8733333349227905,0.4105257987976074,0.8174999952316284,0.5688185095787048,12,1,2
0.887291669845581,0.38603830337524414,0.8199999928474426,0.6217808723449707,13,1,2
0.8868749737739563,0.37589341402053833,0.8541666865348816,0.46811428666114807,14,1,2
0.872083306312561,0.4109412133693695,0.9058333039283752,0.33177268505096436,15,1,2
0.8845833539962769,0.395142138004303,0.7933333516120911,0.7058214545249939,16,1,2
0.893541693687439,0.361036479473114,0.824999988079071,0.7025618553161621,17,1,2
0.903124988079071,0.33379092812538147,0.8958333134651184,0.3409787118434906,18,1,2
0.90645831823349,0.32518038153648376,0.8891666531562805,0.3669428527355194,19,1,2
0.9068750143051147,0.3179188072681427,0.887499988079071,0.3661908209323883,20,1,2
0.5537499785423279,6.38517427444458,0.3491666615009308,4.611036777496338,1,1,3
0.6974999904632568,3.0022459030151367,0.43166667222976685,3.240499496459961,2,1,3
0.7585416436195374,1.8090331554412842,0.7266666889190674,1.6021047830581665,3,1,3
